,date,Flu,Influenza,Influenza A virus,Symptoms of influenza,Influenza symptoms,Type A influenza,Flu treatment,Influenza vaccine,Cough,hosp_Alabama,hosp_Alaska,hosp_Arizona,hosp_Arkansas,hosp_California,hosp_Colorado,hosp_Connecticut,hosp_Delaware,hosp_District of Columbia,hosp_Florida,hosp_Georgia,hosp_Hawaii,hosp_Idaho,hosp_Illinois,hosp_Indiana,hosp_Iowa,hosp_Kansas,hosp_Kentucky,hosp_Louisiana,hosp_Maine,hosp_Maryland,hosp_Massachusetts,hosp_Michigan,hosp_Minnesota,hosp_Mississippi,hosp_Missouri,hosp_Montana,hosp_Nebraska,hosp_Nevada,hosp_New Hampshire,hosp_New Jersey,hosp_New Mexico,hosp_New York,hosp_North Carolina,hosp_North Dakota,hosp_Ohio,hosp_Oklahoma,hosp_Oregon,hosp_Pennsylvania,hosp_Puerto Rico,hosp_Rhode Island,hosp_South Carolina,hosp_South Dakota,hosp_Tennessee,hosp_Texas,hosp_US,hosp_Utah,hosp_Vermont,hosp_Virginia,hosp_Washington,hosp_West Virginia,hosp_Wisconsin,hosp_Wyoming,file_name
264,2020-07-25,83.57142857142857,3349.8571428571427,582.4285714285714,0.2857142857142857,0.7142857142857143,0.4285714285714285,0.0,1233.428571428571,335.57142857142856,0.0,5.0,65.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,hospitalizations-2025-02-12.csv
265,2020-08-01,80.57142857142857,3179.5714285714284,487.57142857142856,0.8571428571428571,0.4285714285714285,0.5714285714285714,0.1428571428571428,1120.571428571429,288.57142857142856,0.0,6.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,hospitalizations-2025-02-12.csv
266,2020-08-08,77.42857142857143,3073.285714285714,530.2857142857143,0.1428571428571428,0.7142857142857143,0.5714285714285714,0.2857142857142857,1134.857142857143,323.1428571428572,0.0,6.0,62.0,3.0,0.0,0.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,38.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,hospitalizations-2025-02-12.csv
267,2020-08-15,73.42857142857143,2967.285714285714,499.57142857142856,0.1428571428571428,0.7142857142857143,0.0,0.2857142857142857,1127.0,319.57142857142856,0.0,9.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,29.0,0.0,0.0,12.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,25.0,5.0,3.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,hospitalizations-2025-02-12.csv
268,2020-08-22,68.57142857142857,3028.8571428571427,478.0,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.0,1262.142857142857,324.0,2.0,10.0,106.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,37.0,0.0,0.0,19.0,16.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,26.0,15.0,0.0,0.0,0.0,0.0,32.0,11.0,0.0,0.0,21.0,0.0,0.0,2.0,0.0,0.0,368.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,hospitalizations-2025-02-12.csv
269,2020-08-29,69.42857142857143,2946.8571428571427,464.8571428571428,0.2857142857142857,0.8571428571428571,0.2857142857142857,0.0,1052.571428571429,337.85714285714283,1.0,15.0,97.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,61.0,5.0,0.0,0.0,43.0,0.0,0.0,16.0,22.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,19.0,0.0,4.0,7.0,5.0,0.0,0.0,1.0,52.0,14.0,1.0,0.0,15.0,0.0,5.0,3.0,0.0,0.0,402.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,hospitalizations-2025-02-12.csv
270,2020-09-05,64.28571428571429,2834.8571428571427,487.4285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.0,1235.428571428571,359.1428571428572,6.0,15.0,97.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,74.0,5.0,0.0,0.0,10.0,0.0,0.0,34.0,32.0,0.0,0.0,28.0,68.0,21.0,2.0,12.0,0.0,21.0,0.0,16.0,13.0,8.0,0.0,0.0,0.0,47.0,13.0,7.0,0.0,35.0,1.0,40.0,7.0,4.0,55.0,1072.0,0.0,14.0,0.0,0.0,0.0,7.0,3.0,hospitalizations-2025-02-12.csv
271,2020-09-12,72.0,3179.8571428571427,500.57142857142856,0.5714285714285714,0.4285714285714285,0.5714285714285714,0.1428571428571428,1414.142857142857,376.8571428571428,6.0,13.0,100.0,5.0,47.0,0.0,37.0,2.0,0.0,0.0,62.0,12.0,0.0,0.0,49.0,0.0,0.0,19.0,17.0,0.0,0.0,33.0,98.0,42.0,0.0,1.0,0.0,13.0,0.0,11.0,30.0,6.0,0.0,0.0,0.0,18.0,10.0,1.0,0.0,27.0,1.0,53.0,8.0,0.0,98.0,1139.0,0.0,10.0,11.0,0.0,0.0,23.0,2.0,hospitalizations-2025-02-12.csv
272,2020-09-19,84.14285714285714,3525.428571428572,522.4285714285714,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.4285714285714285,1612.428571428571,371.2857142857143,11.0,10.0,82.0,7.0,0.0,0.0,56.0,1.0,0.0,0.0,61.0,2.0,0.0,0.0,25.0,2.0,0.0,5.0,24.0,0.0,0.0,41.0,146.0,34.0,0.0,6.0,0.0,9.0,1.0,18.0,58.0,6.0,0.0,0.0,0.0,71.0,0.0,8.0,27.0,33.0,1.0,26.0,5.0,0.0,40.0,1842.0,21.0,6.0,13.0,8.0,4.0,47.0,2.0,hospitalizations-2025-02-12.csv
273,2020-09-26,82.57142857142857,3743.714285714286,572.2857142857143,0.7142857142857143,0.7142857142857143,0.4285714285714285,0.1428571428571428,1866.571428571429,392.0,9.0,17.0,96.0,28.0,0.0,0.0,16.0,3.0,0.0,0.0,74.0,14.0,0.0,0.0,22.0,0.0,0.0,19.0,27.0,0.0,0.0,47.0,144.0,26.0,3.0,0.0,0.0,11.0,0.0,19.0,77.0,2.0,0.0,0.0,3.0,38.0,34.0,11.0,61.0,41.0,3.0,28.0,11.0,0.0,113.0,2076.0,9.0,14.0,25.0,0.0,6.0,32.0,1.0,hospitalizations-2025-02-12.csv
274,2020-10-03,93.42857142857144,3771.714285714286,570.0,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.2857142857142857,1872.2857142857144,378.0,12.0,9.0,67.0,13.0,27.0,75.0,32.0,0.0,0.0,11.0,87.0,5.0,2.0,0.0,43.0,15.0,12.0,34.0,42.0,13.0,0.0,41.0,75.0,42.0,2.0,6.0,11.0,16.0,0.0,16.0,81.0,0.0,61.0,29.0,5.0,54.0,27.0,17.0,36.0,45.0,2.0,37.0,8.0,2.0,210.0,2210.0,11.0,3.0,40.0,0.0,8.0,51.0,8.0,hospitalizations-2025-02-12.csv
275,2020-10-10,96.71428571428572,4209.0,652.8571428571429,1.1428571428571428,1.4285714285714286,0.4285714285714285,0.1428571428571428,1960.857142857143,394.7142857142857,15.0,12.0,62.0,13.0,0.0,85.0,33.0,2.0,0.0,14.0,93.0,3.0,0.0,0.0,33.0,15.0,11.0,43.0,45.0,14.0,0.0,56.0,81.0,69.0,4.0,6.0,10.0,28.0,5.0,4.0,75.0,0.0,63.0,57.0,7.0,28.0,32.0,19.0,67.0,36.0,4.0,46.0,5.0,16.0,95.0,2478.0,3.0,3.0,51.0,19.0,6.0,61.0,7.0,hospitalizations-2025-02-12.csv
276,2020-10-17,90.28571428571428,4083.571428571429,692.5714285714286,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.0,2055.428571428572,391.8571428571428,18.0,11.0,71.0,27.0,8.0,95.0,26.0,3.0,0.0,0.0,111.0,7.0,0.0,4.0,13.0,13.0,16.0,48.0,49.0,13.0,6.0,65.0,83.0,49.0,8.0,17.0,13.0,12.0,2.0,18.0,80.0,0.0,84.0,65.0,3.0,27.0,36.0,21.0,74.0,39.0,4.0,42.0,7.0,0.0,116.0,2780.0,17.0,4.0,72.0,0.0,10.0,62.0,5.0,hospitalizations-2025-02-12.csv
277,2020-10-24,92.0,4214.0,711.4285714285714,0.8571428571428571,0.7142857142857143,0.1428571428571428,0.2857142857142857,2078.714285714286,369.4285714285714,32.0,3.0,56.0,23.0,78.0,83.0,35.0,3.0,0.0,20.0,133.0,7.0,0.0,20.0,29.0,21.0,21.0,56.0,61.0,20.0,0.0,55.0,99.0,58.0,15.0,28.0,10.0,18.0,3.0,20.0,98.0,0.0,90.0,95.0,3.0,71.0,46.0,23.0,82.0,36.0,7.0,60.0,6.0,28.0,226.0,3148.0,29.0,6.0,66.0,10.0,13.0,56.0,4.0,hospitalizations-2025-02-12.csv
278,2020-10-31,84.28571428571429,4262.0,698.0,0.4285714285714285,0.1428571428571428,0.2857142857142857,0.1428571428571428,1661.857142857143,359.2857142857143,36.0,12.0,89.0,40.0,125.0,96.0,42.0,3.0,0.0,57.0,160.0,7.0,0.0,40.0,48.0,19.0,20.0,68.0,64.0,11.0,42.0,53.0,92.0,99.0,20.0,63.0,13.0,20.0,1.0,20.0,97.0,2.0,112.0,104.0,6.0,86.0,49.0,25.0,92.0,32.0,9.0,71.0,8.0,21.0,268.0,3450.0,21.0,4.0,77.0,9.0,13.0,64.0,4.0,hospitalizations-2025-02-12.csv
279,2020-11-07,74.71428571428571,3507.8571428571427,686.8571428571429,0.7142857142857143,1.7142857142857142,0.5714285714285714,0.0,1875.857142857143,383.8571428571428,47.0,10.0,92.0,37.0,164.0,108.0,54.0,8.0,0.0,68.0,165.0,3.0,2.0,34.0,50.0,13.0,26.0,58.0,71.0,14.0,33.0,60.0,121.0,72.0,22.0,55.0,10.0,20.0,2.0,23.0,94.0,3.0,82.0,111.0,3.0,66.0,48.0,30.0,114.0,44.0,10.0,82.0,7.0,26.0,308.0,3718.0,41.0,2.0,93.0,16.0,13.0,56.0,5.0,hospitalizations-2025-02-12.csv
280,2020-11-14,86.71428571428571,3816.0,704.4285714285714,0.8571428571428571,0.2857142857142857,0.4285714285714285,0.2857142857142857,2160.0,383.1428571428572,53.0,13.0,97.0,45.0,238.0,123.0,59.0,7.0,1.0,47.0,191.0,6.0,17.0,49.0,62.0,9.0,27.0,61.0,80.0,17.0,0.0,57.0,132.0,77.0,31.0,4.0,13.0,27.0,6.0,5.0,111.0,4.0,84.0,132.0,6.0,51.0,70.0,39.0,123.0,51.0,4.0,73.0,0.0,34.0,351.0,4320.0,40.0,4.0,105.0,16.0,14.0,69.0,4.0,hospitalizations-2025-02-12.csv
281,2020-11-21,95.42857142857144,3948.142857142857,687.7142857142857,0.4285714285714285,0.4285714285714285,0.0,0.4285714285714285,2434.428571428572,400.1428571428572,56.0,13.0,143.0,48.0,242.0,110.0,64.0,5.0,0.0,84.0,243.0,6.0,5.0,74.0,86.0,24.0,31.0,68.0,91.0,18.0,39.0,97.0,162.0,98.0,31.0,43.0,24.0,33.0,23.0,4.0,124.0,3.0,123.0,131.0,2.0,88.0,73.0,52.0,157.0,67.0,7.0,91.0,11.0,59.0,393.0,5191.0,74.0,1.0,119.0,47.0,21.0,69.0,2.0,hospitalizations-2025-02-12.csv
282,2020-11-28,85.28571428571429,3564.428571428572,708.2857142857143,0.4285714285714285,1.0,0.7142857142857143,0.1428571428571428,1872.857142857143,350.1428571428572,56.0,11.0,143.0,39.0,339.0,139.0,63.0,4.0,0.0,32.0,217.0,8.0,4.0,59.0,75.0,20.0,29.0,64.0,89.0,10.0,8.0,76.0,137.0,90.0,34.0,53.0,16.0,27.0,20.0,3.0,116.0,4.0,119.0,140.0,7.0,99.0,51.0,42.0,131.0,41.0,9.0,92.0,8.0,51.0,387.0,4722.0,51.0,2.0,112.0,38.0,18.0,73.0,4.0,hospitalizations-2025-02-12.csv
283,2020-12-05,88.42857142857143,3961.285714285714,682.0,0.4285714285714285,0.8571428571428571,0.0,0.0,2727.8571428571427,341.2857142857143,54.0,12.0,140.0,35.0,413.0,149.0,90.0,10.0,4.0,81.0,214.0,11.0,6.0,73.0,83.0,17.0,25.0,55.0,78.0,11.0,0.0,85.0,122.0,80.0,30.0,72.0,12.0,22.0,23.0,20.0,132.0,8.0,145.0,138.0,3.0,95.0,54.0,44.0,146.0,93.0,14.0,84.0,7.0,70.0,384.0,4890.0,54.0,5.0,113.0,30.0,13.0,64.0,6.0,hospitalizations-2025-02-12.csv
284,2020-12-12,76.57142857142857,3707.714285714286,666.7142857142857,0.1428571428571428,1.0,0.5714285714285714,0.1428571428571428,2667.428571428572,342.1428571428572,73.0,14.0,185.0,51.0,546.0,176.0,84.0,10.0,1.0,106.0,297.0,4.0,1.0,93.0,112.0,21.0,40.0,99.0,77.0,14.0,35.0,102.0,154.0,122.0,34.0,107.0,17.0,36.0,32.0,5.0,164.0,18.0,225.0,152.0,6.0,103.0,59.0,62.0,192.0,84.0,12.0,98.0,1.0,91.0,461.0,6095.0,55.0,11.0,132.0,46.0,25.0,76.0,8.0,hospitalizations-2025-02-12.csv
285,2020-12-19,89.71428571428571,3831.428571428572,705.7142857142857,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.1428571428571428,2264.285714285714,334.2857142857143,84.0,15.0,184.0,54.0,639.0,202.0,103.0,20.0,2.0,158.0,377.0,5.0,5.0,151.0,197.0,27.0,38.0,105.0,80.0,18.0,88.0,137.0,246.0,117.0,49.0,113.0,18.0,55.0,72.0,19.0,204.0,40.0,297.0,154.0,4.0,117.0,74.0,64.0,214.0,131.0,15.0,112.0,2.0,103.0,564.0,7368.0,84.0,9.0,142.0,64.0,25.0,89.0,6.0,hospitalizations-2025-02-12.csv
286,2020-12-26,69.42857142857143,3437.285714285714,606.5714285714286,0.7142857142857143,0.8571428571428571,0.1428571428571428,0.0,1492.857142857143,302.1428571428572,110.0,15.0,249.0,66.0,709.0,274.0,114.0,13.0,2.0,244.0,419.0,10.0,34.0,311.0,267.0,73.0,68.0,120.0,102.0,26.0,106.0,197.0,237.0,157.0,54.0,183.0,35.0,94.0,95.0,37.0,296.0,62.0,388.0,211.0,13.0,199.0,90.0,74.0,314.0,62.0,26.0,133.0,14.0,151.0,708.0,9411.0,133.0,18.0,172.0,98.0,31.0,93.0,12.0,hospitalizations-2025-02-12.csv
287,2021-01-02,81.57142857142857,3768.428571428572,696.7142857142857,0.4285714285714285,0.8571428571428571,0.4285714285714285,0.4285714285714285,1853.2857142857144,294.2857142857143,88.0,16.0,231.0,52.0,705.0,205.0,122.0,12.0,1.0,156.0,311.0,19.0,17.0,261.0,196.0,56.0,60.0,116.0,90.0,28.0,124.0,188.0,187.0,150.0,43.0,125.0,29.0,79.0,67.0,23.0,261.0,52.0,354.0,205.0,3.0,116.0,88.0,87.0,293.0,78.0,24.0,124.0,15.0,138.0,580.0,8272.0,123.0,15.0,173.0,104.0,31.0,91.0,10.0,hospitalizations-2025-02-12.csv
288,2021-01-09,87.28571428571429,3548.285714285714,797.7142857142857,0.7142857142857143,1.0,1.0,0.0,1631.0,333.42857142857144,65.0,13.0,245.0,41.0,631.0,186.0,125.0,11.0,1.0,115.0,211.0,20.0,22.0,162.0,167.0,44.0,60.0,124.0,79.0,31.0,103.0,172.0,154.0,209.0,37.0,90.0,28.0,64.0,76.0,58.0,227.0,42.0,315.0,186.0,8.0,93.0,81.0,68.0,240.0,46.0,30.0,100.0,12.0,72.0,512.0,7067.0,95.0,19.0,163.0,112.0,34.0,93.0,9.0,hospitalizations-2025-02-12.csv
289,2021-01-16,77.85714285714286,3311.8571428571427,717.2857142857143,0.4285714285714285,0.7142857142857143,1.1428571428571428,0.0,1603.571428571429,286.57142857142856,89.0,19.0,207.0,47.0,534.0,169.0,128.0,13.0,1.0,149.0,200.0,13.0,28.0,161.0,210.0,61.0,70.0,156.0,82.0,33.0,155.0,178.0,191.0,148.0,44.0,107.0,29.0,82.0,66.0,54.0,241.0,42.0,397.0,199.0,14.0,118.0,88.0,70.0,241.0,84.0,36.0,107.0,16.0,85.0,610.0,7603.0,81.0,21.0,167.0,124.0,42.0,94.0,11.0,hospitalizations-2025-02-12.csv
290,2021-01-23,73.14285714285714,3189.285714285714,691.7142857142857,0.7142857142857143,0.2857142857142857,0.1428571428571428,0.1428571428571428,1306.142857142857,288.85714285714283,117.0,32.0,222.0,67.0,487.0,162.0,117.0,16.0,1.0,274.0,235.0,36.0,38.0,171.0,189.0,67.0,67.0,221.0,97.0,38.0,145.0,183.0,244.0,173.0,56.0,118.0,33.0,78.0,65.0,46.0,258.0,45.0,452.0,255.0,12.0,131.0,100.0,79.0,294.0,75.0,42.0,123.0,21.0,137.0,763.0,8641.0,109.0,24.0,201.0,144.0,49.0,102.0,14.0,hospitalizations-2025-02-12.csv
291,2021-01-30,66.14285714285714,2931.714285714286,640.0,0.4285714285714285,0.4285714285714285,1.5714285714285714,0.1428571428571428,1376.857142857143,281.7142857142857,164.0,37.0,216.0,85.0,670.0,172.0,119.0,23.0,2.0,256.0,279.0,37.0,42.0,264.0,197.0,75.0,73.0,240.0,134.0,39.0,96.0,189.0,170.0,172.0,91.0,171.0,38.0,70.0,54.0,40.0,260.0,40.0,448.0,317.0,17.0,127.0,167.0,91.0,298.0,72.0,43.0,150.0,22.0,162.0,973.0,10416.0,152.0,24.0,251.0,160.0,61.0,104.0,14.0,hospitalizations-2025-02-12.csv
292,2021-02-06,62.85714285714285,2797.428571428572,639.7142857142857,1.0,1.4285714285714286,0.4285714285714285,0.0,1138.571428571429,283.1428571428572,177.0,44.0,218.0,135.0,678.0,190.0,124.0,31.0,3.0,341.0,357.0,33.0,76.0,183.0,199.0,65.0,76.0,216.0,205.0,43.0,153.0,207.0,165.0,150.0,123.0,178.0,45.0,69.0,58.0,41.0,256.0,47.0,507.0,452.0,15.0,157.0,175.0,100.0,308.0,81.0,55.0,221.0,21.0,219.0,1217.0,12258.0,168.0,18.0,297.0,163.0,56.0,72.0,20.0,hospitalizations-2025-02-12.csv
293,2021-02-13,59.85714285714285,2675.5714285714284,574.4285714285714,0.4285714285714285,0.7142857142857143,0.7142857142857143,0.2857142857142857,1006.4285714285714,288.0,180.0,44.0,197.0,143.0,857.0,209.0,125.0,30.0,3.0,326.0,328.0,38.0,48.0,243.0,201.0,81.0,94.0,192.0,285.0,53.0,128.0,174.0,185.0,158.0,143.0,187.0,47.0,55.0,59.0,46.0,243.0,60.0,597.0,459.0,16.0,171.0,198.0,110.0,355.0,83.0,52.0,208.0,23.0,181.0,1232.0,13095.0,170.0,23.0,321.0,227.0,67.0,84.0,20.0,hospitalizations-2025-02-12.csv
294,2021-02-20,63.142857142857146,3020.714285714286,1060.2857142857142,0.8571428571428571,1.0,0.7142857142857143,0.0,1026.7142857142858,308.1428571428572,152.0,39.0,232.0,150.0,729.0,228.0,113.0,25.0,2.0,292.0,292.0,41.0,64.0,291.0,233.0,89.0,101.0,186.0,229.0,53.0,121.0,190.0,176.0,169.0,99.0,244.0,55.0,52.0,110.0,40.0,241.0,63.0,532.0,404.0,22.0,236.0,185.0,134.0,341.0,66.0,44.0,200.0,25.0,150.0,1074.0,12325.0,177.0,22.0,370.0,163.0,78.0,111.0,18.0,hospitalizations-2025-02-12.csv
295,2021-02-27,64.28571428571429,3107.8571428571427,684.5714285714286,1.1428571428571428,0.7142857142857143,0.8571428571428571,0.1428571428571428,1266.428571428571,302.0,125.0,34.0,237.0,128.0,795.0,222.0,120.0,17.0,1.0,217.0,217.0,41.0,39.0,292.0,240.0,105.0,97.0,139.0,165.0,50.0,148.0,148.0,222.0,156.0,83.0,216.0,49.0,41.0,84.0,40.0,196.0,61.0,419.0,325.0,22.0,238.0,146.0,146.0,325.0,87.0,37.0,178.0,18.0,127.0,1098.0,10650.0,160.0,17.0,303.0,164.0,78.0,138.0,19.0,hospitalizations-2025-02-12.csv
296,2021-03-06,64.42857142857143,2829.285714285714,647.2857142857143,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.1428571428571428,1192.857142857143,302.85714285714283,106.0,33.0,229.0,75.0,772.0,249.0,120.0,20.0,1.0,215.0,221.0,33.0,34.0,307.0,231.0,125.0,98.0,121.0,151.0,43.0,133.0,141.0,233.0,165.0,73.0,226.0,44.0,32.0,79.0,34.0,198.0,56.0,413.0,271.0,21.0,314.0,129.0,147.0,338.0,47.0,36.0,145.0,28.0,136.0,988.0,10081.0,143.0,18.0,300.0,225.0,58.0,173.0,20.0,hospitalizations-2025-02-12.csv
297,2021-03-13,66.14285714285714,2726.285714285714,646.2857142857143,1.1428571428571428,1.2857142857142858,0.4285714285714285,0.8571428571428571,1304.428571428571,313.7142857142857,99.0,28.0,214.0,82.0,713.0,212.0,85.0,15.0,1.0,172.0,205.0,30.0,24.0,350.0,276.0,118.0,91.0,135.0,117.0,47.0,169.0,147.0,294.0,164.0,49.0,278.0,46.0,33.0,72.0,33.0,186.0,53.0,421.0,245.0,16.0,258.0,106.0,162.0,334.0,54.0,38.0,128.0,18.0,120.0,860.0,9244.0,129.0,16.0,286.0,303.0,55.0,186.0,14.0,hospitalizations-2025-02-12.csv
298,2021-03-20,68.57142857142857,2623.285714285714,617.1428571428571,0.8571428571428571,1.4285714285714286,0.2857142857142857,0.0,1174.7142857142858,306.85714285714283,72.0,14.0,230.0,72.0,756.0,168.0,96.0,13.0,1.0,165.0,181.0,16.0,26.0,286.0,191.0,99.0,69.0,134.0,105.0,48.0,145.0,137.0,316.0,139.0,32.0,267.0,36.0,23.0,63.0,32.0,161.0,35.0,423.0,209.0,14.0,262.0,83.0,164.0,246.0,68.0,33.0,117.0,12.0,113.0,641.0,8071.0,105.0,18.0,241.0,249.0,43.0,196.0,12.0,hospitalizations-2025-02-12.csv
299,2021-03-27,68.57142857142857,2621.428571428572,645.0,1.2857142857142858,1.2857142857142858,0.8571428571428571,0.1428571428571428,1219.7142857142858,314.42857142857144,58.0,4.0,201.0,59.0,565.0,147.0,101.0,12.0,1.0,50.0,178.0,19.0,36.0,210.0,145.0,76.0,56.0,106.0,92.0,41.0,103.0,145.0,270.0,102.0,27.0,209.0,33.0,27.0,52.0,30.0,139.0,25.0,346.0,190.0,10.0,211.0,65.0,110.0,280.0,63.0,36.0,114.0,13.0,66.0,555.0,6765.0,86.0,11.0,205.0,172.0,40.0,150.0,8.0,hospitalizations-2025-02-12.csv
300,2021-04-03,64.28571428571429,2542.428571428572,602.1428571428571,1.2857142857142858,1.1428571428571428,0.2857142857142857,0.1428571428571428,1240.7142857142858,295.42857142857144,41.0,10.0,198.0,49.0,553.0,143.0,79.0,11.0,0.0,90.0,149.0,26.0,13.0,157.0,91.0,50.0,38.0,82.0,80.0,39.0,38.0,139.0,225.0,108.0,27.0,122.0,23.0,25.0,43.0,34.0,124.0,21.0,346.0,157.0,12.0,132.0,54.0,82.0,223.0,38.0,31.0,111.0,11.0,89.0,485.0,5928.0,81.0,11.0,179.0,113.0,39.0,140.0,8.0,hospitalizations-2025-02-12.csv
301,2021-04-10,65.42857142857143,2614.5714285714284,640.8571428571429,1.0,0.5714285714285714,0.4285714285714285,0.1428571428571428,1467.7142857142858,328.0,28.0,9.0,187.0,34.0,358.0,123.0,74.0,6.0,0.0,95.0,116.0,29.0,5.0,139.0,88.0,50.0,26.0,42.0,68.0,35.0,22.0,134.0,145.0,95.0,14.0,104.0,21.0,18.0,30.0,28.0,110.0,19.0,245.0,130.0,9.0,100.0,34.0,51.0,187.0,52.0,31.0,90.0,6.0,47.0,424.0,4789.0,51.0,10.0,122.0,59.0,27.0,111.0,2.0,hospitalizations-2025-02-12.csv
302,2021-04-17,69.14285714285714,2915.5714285714284,636.7142857142857,0.8571428571428571,0.7142857142857143,0.4285714285714285,0.2857142857142857,1437.571428571429,332.57142857142856,22.0,19.0,159.0,31.0,316.0,115.0,74.0,4.0,0.0,61.0,90.0,12.0,0.0,70.0,91.0,31.0,22.0,36.0,59.0,29.0,6.0,119.0,136.0,89.0,20.0,36.0,17.0,15.0,25.0,23.0,78.0,16.0,194.0,93.0,8.0,98.0,31.0,48.0,132.0,63.0,25.0,73.0,8.0,39.0,366.0,3852.0,64.0,8.0,85.0,41.0,17.0,97.0,5.0,hospitalizations-2025-02-12.csv
303,2021-04-24,60.142857142857146,2931.8571428571427,565.0,1.0,0.5714285714285714,0.8571428571428571,0.1428571428571428,1238.428571428571,353.0,28.0,19.0,161.0,21.0,218.0,97.0,55.0,4.0,0.0,7.0,87.0,16.0,6.0,39.0,44.0,13.0,17.0,22.0,55.0,23.0,0.0,78.0,85.0,104.0,15.0,34.0,16.0,12.0,25.0,17.0,70.0,10.0,110.0,67.0,5.0,62.0,23.0,44.0,83.0,43.0,18.0,66.0,5.0,46.0,238.0,3115.0,50.0,2.0,61.0,8.0,22.0,59.0,4.0,hospitalizations-2025-02-12.csv
304,2021-05-01,60.0,3029.285714285714,570.4285714285714,0.8571428571428571,1.0,0.7142857142857143,0.1428571428571428,1272.142857142857,318.42857142857144,24.0,19.0,159.0,24.0,74.0,112.0,34.0,2.0,0.0,38.0,75.0,8.0,7.0,28.0,65.0,9.0,9.0,19.0,43.0,22.0,0.0,71.0,64.0,87.0,8.0,29.0,12.0,13.0,23.0,20.0,60.0,7.0,92.0,40.0,5.0,44.0,15.0,34.0,71.0,36.0,16.0,51.0,3.0,26.0,207.0,2713.0,54.0,2.0,46.0,24.0,5.0,73.0,2.0,hospitalizations-2025-02-12.csv
305,2021-05-08,58.285714285714285,2805.714285714286,556.0,1.1428571428571428,0.2857142857142857,0.2857142857142857,0.0,1183.428571428571,323.1428571428572,17.0,15.0,103.0,19.0,144.0,96.0,39.0,2.0,0.0,20.0,72.0,12.0,7.0,6.0,60.0,17.0,10.0,28.0,40.0,17.0,0.0,53.0,69.0,68.0,4.0,7.0,12.0,13.0,17.0,16.0,49.0,1.0,49.0,14.0,3.0,27.0,13.0,30.0,49.0,58.0,10.0,47.0,3.0,21.0,189.0,2411.0,50.0,3.0,44.0,20.0,4.0,44.0,0.0,hospitalizations-2025-02-12.csv
306,2021-05-15,52.57142857142857,2644.714285714286,505.8571428571428,0.7142857142857143,1.4285714285714286,0.7142857142857143,0.2857142857142857,1271.7142857142858,290.1428571428572,12.0,15.0,149.0,25.0,78.0,95.0,30.0,3.0,0.0,27.0,68.0,8.0,0.0,5.0,23.0,11.0,11.0,26.0,48.0,18.0,0.0,62.0,56.0,103.0,9.0,10.0,15.0,9.0,17.0,21.0,59.0,4.0,35.0,5.0,4.0,54.0,12.0,25.0,0.0,80.0,11.0,39.0,0.0,30.0,186.0,2579.0,51.0,3.0,47.0,2.0,4.0,64.0,0.0,hospitalizations-2025-02-12.csv
